book_id,para_id,pali_paragraph,translation_paragraph
abh01a.att,299,"Evameva  ayaṃ kāyo, mahācorasamo viya;","Even so, this body is like a great thief;"
abh01a.att,300,"Pahāyimaṃ gamissāmi, kusalacchedanābhayā.","I shall abandon it and go, for fear of losing merit."
abh01a.att,301,"Evāhaṃ cintayitvāna, nekakoṭisataṃ dhanaṃ;","Thus reflecting, I gave countless crores of wealth"
abh01a.att,302,"Nāthānāthānaṃ datvāna, himavantamupāgamiṃ.","To those with and without refuge, and approached the Himavanta."
abh01a.att,303,"Himavantassāvidūre, dhammiko nāma pabbato;","Not far from the Himavanta, there was a mountain named Dhammika;"
abh01a.att,304,"Assamo sukato mayhaṃ, paṇṇasālā sumāpitā.","My hermitage was well-made, and my leaf-hut well-constructed."
abh01a.att,305,"Caṅkamaṃ tattha māpesiṃ, pañcadosavivajjitaṃ;","There I made a walking path, free from five faults;"
abh01a.att,306,"Aṭṭhaguṇasamupetaṃ, abhiññābalamāhariṃ.","Endowed with eight qualities, I gained the power of supernormal knowledge."
abh01a.att,307,"Sāṭakaṃ pajahiṃ tattha, navadosamupāgataṃ;","There I abandoned my robe, which had nine faults;"
abh01a.att,308,"Vākacīraṃ nivāsesiṃ, dvādasaguṇamupāgataṃ.","I put on a bark-garment, which possessed twelve qualities."
abh01a.att,309,"Aṭṭhadosasamākiṇṇaṃ, pajahiṃ paṇṇasālakaṃ;","I abandoned the leaf-hut, which was fraught with eight faults;"
abh01a.att,310,"Upāgamiṃ rukkhamūlaṃ, guṇe dasahupāgataṃ.","I approached the foot of a tree, which was endowed with ten qualities."
abh01a.att,311,"Vāpitaṃ ropitaṃ dhaññaṃ, pajahiṃ niravasesato;",I completely abandoned sown and planted grains;
abh01a.att,312,"Anekaguṇasampannaṃ, pavattaphalamādiyiṃ.","I consumed self-fallen fruit, endowed with numerous qualities."
abh01a.att,313,"Tatthappadhānaṃ padahiṃ, nisajjaṭṭhānacaṅkame;","There I strove diligently, at my sitting and walking places;"
abh01a.att,314,"Abbhantaramhi sattāhe, abhiññābala pāpuṇinti.(bu. vaṃ. 2.1-33);","Within seven days, I attained the power of supernormal knowledge."
abh01a.att,315,"Tattha assamo sukato mayhaṃ, paṇṇasālā sumāpitāti imissā pāḷiyā sumedhapaṇḍitena assamapaṇṇasālācaṅkamā sahatthā māpitā viya vuttā. Ayaṃ panettha attho – mahāsattañhi ‘‘himavantaṃ ajjhogāhetvā ajja dhammikapabbataṃ pavisissāmī’’ti nikkhantaṃ disvā sakko devānamindo vissakammadevaputtaṃ āmantesi – ‘‘gaccha, tāta, ayaṃ sumedhapaṇḍito ‘pabbajissāmī’ti nikkhanto etassa vasanaṭṭhānaṃ māpehī’’ti. So tassa vacanaṃ sampaṭicchitvā ramaṇīyaṃ assamaṃ suguttaṃ paṇṇasālaṃ, manoramaṃ caṅkamañca māpesi. Bhagavā pana tadā attano puññānubhāvena nipphannaṃ taṃ assamapadaṃ sandhāya ‘‘sāriputta tasmiṃ dhammikapabbate –","In this Pali passage, ""My hermitage was well-made, and my leaf-hut well-constructed"" suggests that Sumedha Paṇḍita personally constructed the hermitage, leaf-hut, and walking path. The meaning here is this: When Sakka, the king of devas, saw the Great Being setting out with the thought, ""Today I shall penetrate the Himavanta and enter the Dhammika mountain,"" he addressed Visukamma devaputta: ""Go, dear one, this Sumedha Paṇḍita has set out with the intention of renouncing; prepare a dwelling place for him."" He, having accepted his words, created a delightful hermitage, a well-protected leaf-hut, and a charming walking path. But the Blessed One, referring to that hermitage, which had come into being at that time through the power of his own merit, said, ""Sāriputta, on that Dhamma-mountain—"
abh01a.att,316,"Assamo  sukato mayhaṃ, paṇṇasālā sumāpitā;","My hermitage is well made, my leaf-hut is well constructed;"
abh01a.att,317,"Caṅkamaṃ tattha māpesiṃ, pañcadosavivajjita’’nti–","I made a walking path there, free from the five faults."""
abh01a.att,318,Āha. Tattha assamo sukato mayhanti sukato mayā. Paṇṇasālā sumāpitāti paṇṇacchannā sālāpi me sumāpitā ahosi.,"He said. There, **assamo sukato mayhaṃ** means ""well made by me."" **Paṇṇasālā sumāpitā** means ""a leaf-thatched hall was also well constructed by me."""
abh01a.att,319,"Pañcadosavivajjitanti pañcime caṅkamadosā nāma thaddhavisamatā, antorukkhatā, gahanacchannatā, atisambādhatā, ativisālatāti. Thaddhavisamabhūmibhāgasmiñhi caṅkame caṅkamantassa pādā rujjanti, phoṭā uṭṭhahanti, cittaṃ ekaggataṃ na labhati, kammaṭṭhānaṃ vipajjati. Mudusamatale pana phāsuvihāraṃ āgamma kammaṭṭhānaṃ sampajjati. Tasmā thaddhavisamabhūmibhāgatā eko dosoti veditabbo. Caṅkamanassa anto vā majjhe vā koṭiyaṃ vā  rukkhe sati pamādamāgamma caṅkamantassa nalāṭaṃ vā sīsaṃ vā paṭihaññatīti antorukkhatā dutiyo doso. Tiṇalatādigahanacchanne caṅkame caṅkamanto andhakāravelāyaṃ uragādike pāṇe akkamitvā vā māreti, tehi vā daṭṭho dukkhaṃ āpajjatīti gahanacchannatā tatiyo doso. Atisambādhe caṅkame vitthārato ratanike vā aḍḍharatanike vā caṅkamantassa paricchede pakkhalitvā nakhāpi aṅguliyopi bhijjantīti atisambādhatā catuttho doso. Ativisāle caṅkame caṅkamantassa cittaṃ vidhāvati, ekaggataṃ na labhatīti ativisālatā pañcamo doso. Puthulato pana diyaḍḍharatanaṃ dvīsu passesu ratanamattaanucaṅkamaṃ dīghato saṭṭhihatthaṃ mudutalaṃ samavippakiṇṇavālukaṃ caṅkamaṃ vaṭṭati, cetiyagirimhi dīpappasādakamahāmahindattherassa caṅkamanaṃ viya, tādisaṃ taṃ ahosi. Tenāha ‘‘caṅkamaṃ tattha māpesiṃ, pañcadosavivajjita’’nti.","**Pañcadosavivajjita** means that these are the five faults of a walking path: stiffness and unevenness, trees within, being overgrown and dense, being too cramped, and being too vast. For one walking on a path with a stiff and uneven ground surface, the feet ache, blisters arise, the mind does not achieve one-pointedness, and meditation fails. But on a soft and level ground, meditation succeeds due to comfortable dwelling. Therefore, stiffness and unevenness of the ground surface should be understood as one fault. If there is a tree within, in the middle, or at the end of the walking path, one walking heedlessly might strike one's forehead or head; thus, a tree within is the second fault. For one walking on a walking path overgrown with grass, vines, etc., in the darkness, one might step on or kill creatures like snakes, or be bitten by them and suffer pain; thus, being overgrown and dense is the third fault. On a walking path that is too cramped, a cubit or half a cubit in width, one walking might stumble on the boundary, and one's nails or toes might break; thus, being too cramped is the fourth fault. On a walking path that is too vast, one's mind wanders and does not achieve one-pointedness; thus, being too vast is the fifth fault. However, a walking path that is one and a half cubits wide, with narrow paths of one cubit on both sides, sixty cubits long, with a soft surface and evenly spread sand, is suitable, like the walking path of the elder Mahinda, who brought joy to the island, on Cetiyagiri; such was that path. Therefore, he said, ""I made a walking path there, free from the five faults."""
abh01a.att,320,"Aṭṭhaguṇasamupetanti aṭṭhahi samaṇasukhehi upetaṃ. Aṭṭhimāni samaṇasukhāni nāma dhanadhaññapariggahābhāvo anavajjapiṇḍapariyesanabhāvo, nibbutapiṇḍabhuñjanabhāvo, raṭṭhaṃ pīḷetvā dhanasāraṃ vā sīsakahāpaṇādīni vā gaṇhantesu rājakulesu raṭṭhapīḷanakilesābhāvo, upakaraṇesu nicchandarāgabhāvo, coravilope nibbhayabhāvo, rājarājamahāmaccehi asaṃsaṭṭhabhāvo catūsu disāsu appaṭihatabhāvoti. Idaṃ vuttaṃ hoti  ‘‘yathā tasmiṃ assame vasantena sakkā honti imāni aṭṭha samaṇasukhāni vindituṃ, evaṃ aṭṭhaguṇasamupetaṃ taṃ assamaṃ māpesi’’ nti.","**Aṭṭhaguṇasamupeta** means endowed with the eight comforts of a recluse. These are the eight comforts of a recluse: the absence of accumulation of wealth and grain; the blameless seeking of alms; the eating of alms with tranquility; the absence of suffering from the oppression of the country by royal families who oppress the country by taking valuable assets or taxes; the absence of craving for requisites; the absence of fear from thieves' plunder; the absence of association with kings, chief ministers; and being unimpeded in all four directions. This is what is meant: ""I created that hermitage such that one living there could experience these eight comforts of a recluse, thus endowed with eight qualities."""
abh01a.att,321,"Abhiññābalamāharinti pacchā tasmiṃ assame vasanto kasiṇaparikammaṃ katvā abhiññānañca samāpattīnañca uppādanatthāya aniccato dukkhato vipassanaṃ ārabhitvā thāmappattaṃ vipassanābalaṃ āhariṃ. Yathā tasmiṃ vasanto taṃ balaṃ āharituṃ sakkomi, evaṃ taṃ assamaṃ tassa abhiññatthāya vipassanābalassa anucchavikaṃ katvā māpesinti attho.","**Abhiññābalamāhari** means that afterwards, living in that hermitage, having performed kasiṇa practice, and starting vipassana insight into impermanence (anicca) and suffering (dukkha) for the production of supernormal powers (abhiññā) and attainments (samāpatti), I brought forth a strong vipassanā power. The meaning is: ""I constructed that hermitage suitable for the development of abhiññā and vipassanā power, so that I, living there, could acquire that power."""
abh01a.att,322,"Sāṭakaṃ pajahiṃ tattha, navadosamupāgatanti etthāyaṃ anupubbikathā, tadā kira kuṭileṇacaṅkamādipaṭimaṇḍitaṃ pupphūpagaphalūpagarukkhasañchannaṃ ramaṇīyaṃ madhurasalilāsayaṃ apagatavāḷamigabhiṃsanakasakuṇaṃ pavivekakkhamaṃ assamaṃ māpetvā alaṅkatacaṅkamassa ubhosu antesu ālambanaphalakaṃ saṃvidhāya nisīdanatthāya caṅkamavemajjhe samatalaṃ muggavaṇṇasilaṃ māpetvā antopaṇṇasālāyaṃ jaṭāmaṇḍalavākacīratidaṇḍakuṇḍikādike tāpasaparikkhāre maṇḍape pānīyaghaṭapānīyasaṅkhapānīyasarāvāni aggisālāyaṃ aṅgārakapalladāruādīnīti evaṃ yaṃ yaṃ pabbajitānaṃ  upakārāya saṃvattati, taṃ taṃ sabbaṃ māpetvā paṇṇasālāya bhittiyaṃ ‘‘ye keci pabbajitukāmā ime parikkhāre gahetvā pabbajantū’’ti akkharāni chinditvā devalokameva gate vissakammadevaputte sumedhapaṇḍito himavantapāde girikandarānusārena attano nivāsanānurūpaṃ phāsukaṭṭhānaṃ olokento nadīnivattane vissakammanimmitaṃ sakkadattiyaṃ ramaṇīyaṃ assamaṃ disvā caṅkamakoṭiṃ gantvā padavalañjaṃ apassanto ‘‘dhuvaṃ pabbajitā dhuragāme bhikkhaṃ pariyesitvā kilantarūpā āgantvā paṇṇasālaṃ pavisitvā nisinnā bhavissantī’’ti cintetvā thokaṃ āgametvā ‘‘ativiya cirāyanti, jānissāmī’’ti paṇṇasālakuṭidvāraṃ vivaritvā anto pavisitvā ito cito ca olokento mahābhittiyaṃ akkharāni vācetvā ‘‘mayhaṃ kappiyaparikkhārā ete, ime gahetvā pabbajissāmī’’ti attanā nivatthapārutaṃ sāṭakayugaṃ pajahi. Tenāha ‘‘sāṭakaṃ pajahiṃ tatthā’’ti. Evaṃ paviṭṭho ahaṃ sāriputta tassaṃ paṇṇasālāyaṃ sāṭakaṃ pajahiṃ.","**Sāṭakaṃ pajahiṃ tattha, navadosamupāgata** means that there is this sequential story: At that time, after creating a delightful hermitage adorned with cells, caves, walking paths, etc., covered with trees bearing flowers and fruits, having a sweet water reservoir, free from terrifying wild animals and birds, and suitable for seclusion; and having arranged a support board at both ends of the adorned walking path, and having made a level, mung-bean colored stone seat in the middle of the walking path for sitting; and having placed ascetics' requisites such as matted hair, bark garments, water pots, water conches, water bowls in the mandapa inside the leaf-hut, and charcoal, fire-lighters, firewood, etc., in the fire-hut—thus, having made everything that is beneficial for recluses, and having inscribed on the wall of the leaf-hut, ""Whoever wishes to renounce, let them take these requisites and renounce!""—when the Visukamma devaputta had gone to the deva-world, Sumedha Paṇḍita, looking for a comfortable place suitable for his dwelling along the mountain caves at the foot of the Himavanta mountain, saw a delightful hermitage created by Visukamma and given by Sakka at a river bend. Going to the end of the walking path and not seeing any footprints, he thought, ""Surely the recluses, having sought alms in the nearby village and being weary, must have come and entered the leaf-hut and are sitting there."" After waiting a short while, he thought, ""They are taking too long, I will find out."" He opened the door of the leaf-hut cell, entered inside, looked around here and there, read the inscriptions on the main wall, and thinking, ""These requisites are proper for me, I will take these and renounce,"" he discarded the pair of garments he was wearing. Therefore, it is said, ""I abandoned the garment there."" Thus, Sāriputta, having entered, I abandoned the garment in that leaf-hut."
abh01a.att,323,"Navadosamupāgatanti  sāṭakaṃ pajahanto nava dose disvā pajahinti dīpeti. Tāpasapabbajjaṃ pabbajitānañhi sāṭakasmiṃ nava dosā upaṭṭhahanti. Tesu tassa mahagghabhāvo eko doso, parapaṭibaddhatāya uppajjanabhāvo eko, paribhogena lahuṃ kilissanabhāvo eko, kiliṭṭho hi dhovitabbo ca rajitabbo ca hoti, paribhogena lahukaṃ jīraṇabhāvo eko jiṇṇassa hi tunnaṃ vā aggaḷadānaṃ vā kātabbaṃ hoti. Punapariyesanāya durabhisambhavabhāvo eko, tāpasapabbajjāya asāruppabhāvo eko, paccatthikānaṃ sādhāraṇabhāvo eko, yathā hi naṃ paccatthikā na gaṇhanti, evaṃ gopetabbo hoti. Paribhuñjantassa vibhūsanaṭṭhānabhāvo eko, gahetvā carantassa khandhabhāramahicchabhāvo ekoti.","**Navadosamupāgata** indicates that I abandoned the garment having seen nine faults. Indeed, for those who have taken up the ascetic life, nine faults arise in a garment. Among these, its high cost is one fault; its dependence on others for its acquisition is one fault; its quick soiling through use is one fault (for a soiled garment must be washed and dyed); its quick deterioration through use is one fault (for a worn-out garment must be mended or patched). Its difficulty in being found again is one fault; its unsuitability for the ascetic life is one fault; its being common to enemies is one fault (for it must be guarded so that enemies do not take it). Its serving as an ornament for the wearer is one fault; its being a heavy burden on the shoulder and leading to much craving for the one who carries it, is one fault."
abh01a.att,324,Vākacīraṃ nivāsesinti tadā ahaṃ sāriputta ime nava dose disvā sāṭakaṃ pahāya vākacīraṃ nivāsesiṃ muñjatiṇaṃ hīraṃ hīraṃ katvā ganthetvā kataṃ vākacīraṃ nivāsanapārupanatthāya ādiyinti attho.,"**Vākacīraṃ nivāsesi** means that at that time, Sāriputta, having seen these nine faults, I abandoned the garment and wore a bark garment. The meaning is that I took a bark garment, made by separating muñja grass strand by strand and weaving it, for wearing and covering."
abh01a.att,325,"Dvādasaguṇamupāgatanti dvādasahi ānisaṃsehi samannāgataṃ, vākacīrasmiñhi dvādasānisaṃsā – appagghaṃ sundaraṃ kappiyanti ayaṃ tāva eko ānisaṃso, sahatthā kātuṃ sakkāti ayaṃ dutiyo, paribhogena saṇikaṃ kilissati dhoviyamānepi papañco natthīti ayaṃ tatiyo, paribhogena jiṇṇepi sibbitabbābhāvo catuttho, puna pariyesantassa sukhena karaṇabhāvo  pañcamo, tāpasapabbajjāya sāruppabhāvo chaṭṭho, paccatthikānaṃ nirupabhogabhāvo sattamo, paribhuñjantassa vibhūsanaṭṭhānābhāvo aṭṭhamo, dhāraṇe sallahukabhāvo navamo, cīvarapaccaye appicchabhāvo dasamo, vākuppattiyā dhammikaanavajjabhāvo ekādasamo vākacīre naṭṭhepi anapekkhabhāvo dvādasamoti.","**Endowed with twelve qualities** means endowed with twelve advantages. In the bark-fibre robe, there are twelve advantages: ""it is of little value, beautiful, and suitable""—this is one advantage; ""it can be made by one's own hand""—this is the second; ""it slowly wears out with use, and there is no difficulty in washing it""—this is the third; ""when worn out by use, there is no need to sew it""—the fourth; ""the ease of making it again for one who seeks it""—the fifth; ""its suitability for the ascetic's renunciation""—the sixth; ""its uselessness to enemies""—the seventh; ""the absence of any occasion for adornment for one who uses it""—the eighth; ""its lightness when worn""—the ninth; ""being content with little in terms of robe requisites""—the tenth; ""the blamelessness and uprightness in the origin of the bark-fibre""—the eleventh; ""the absence of attachment even if the bark-fibre robe is lost""—this is the twelfth."
abh01a.att,326,"Aṭṭhadosasamākiṇṇaṃ, pajahiṃ paṇṇasālakanti kathaṃ pajahiṃ? So kira varasāṭakayugaṃ omuñcanto cīvaravaṃse laggitaṃ anojapupphadāmasadisaṃ rattavākacīraṃ gahetvā nivāsetvā tassupari aparaṃ suvaṇṇavaṇṇaṃ vākacīraṃ paridahitvā punnāgapupphasantharasadisaṃ sakhuraṃ ajinacammaṃ ekaṃsaṃ katvā jaṭāmaṇḍalaṃ  paṭimuñcitvā cūḷāya saddhiṃ niccalabhāvakaraṇatthaṃ sārasūciṃ pavesetvā muttājālasadisāya sikkāya pavāḷavaṇṇaṃ kuṇḍikaṃ odahitvā tīsu ṭhānesu vaṅkakājaṃ ādāya ekissā kājakoṭiyā kuṇḍikaṃ, ekissā aṅkusakapacchitidaṇḍakādīni olaggetvā khārikājaṃ aṃse katvā dakkhiṇena hatthena kattaradaṇḍaṃ gahetvā paṇṇasālato nikkhamitvā saṭṭhihatthe mahācaṅkame aparāparaṃ caṅkamanto attano vesaṃ oloketvā ‘‘mayhaṃ manoratho matthakaṃ patto, sobhati vata me pabbajjā, buddhapaccekabuddhādīhi sabbehipi dhīrapurisehi vaṇṇitā thomitā ayaṃ pabbajjā nāma, pahīnaṃ me gihibandhanaṃ, nikkhantosmi nekkhammaṃ, laddhā me uttamapabbajjā, karissāmi samaṇadhammaṃ, labhissāmi aggaphalasukha’’nti ussāhajāto khārikājaṃ otāretvā caṅkamavemajjhe muggavaṇṇasilāpaṭṭe suvaṇṇapaṭimā viya nisinno divasabhāgaṃ vītināmetvā sāyanhasamayaṃ paṇṇasālaṃ pavisitvā bidalamañcakapasse kaṭṭhattharikāya nipanno sarīraṃ utuṃ gāhāpetvā balavapaccūse pabujjhitvā attano āgamanaṃ āvajjesi ‘‘ahaṃ gharāvāse ādīnavaṃ disvā amitabhogaṃ anantayasaṃ pahāya araññaṃ pavisitvā nekkhamagavesako hutvā pabbajito, ito dāni paṭṭhāya pamādacāraṃ carituṃ na vaṭṭati, pavivekañhi pahāya vicarantaṃ micchāvitakkamakkhikā khādanti, idāni mayā pavivekamanubrūhetuṃ vaṭṭati, ahañhi gharāvāsaṃ palibodhato disvā nikkhanto, ayañca manāpā paṇṇasālā, beluvapakkavaṇṇā paribhaṇḍakatā bhūmi, rajatavaṇṇā setabhittiyo, kapotapādavaṇṇaṃ paṇṇacchadanaṃ, vicittattharaṇavaṇṇo bidalamañcako, nivāsaphāsukaṃ vasanaṭṭhānaṃ, na etto atirekatarā viya me gehasampadā paññāyatī’’ti paṇṇasālāya dose vicinanto aṭṭha dose passi.","**""I renounced the leaf-hut, which was fraught with eight dangers.""** How did I renounce it? It is said that he, taking off his excellent pair of civilian clothes, took the crimson bark-fibre robe, which hung on the robe-rack like a garland of anojā flowers, and put it on. Over it, he draped another golden-coloured bark-fibre robe. He placed a spotted deer-skin with hooves, resembling a bed of punnāga flowers, over one shoulder. He bound his matted hair, inserted a precious needle into his topknot to make it firm, placed a coral-coloured water-pot in a net-sling resembling a string of pearls, and took a curved carrying-pole (kāja) in three places. On one end of the pole, he hung the water-pot; on the other, an elephant-goad, a basket, a three-pronged staff, and so forth. Carrying the pole laden with requisites on his shoulder, and holding a walking-stick in his right hand, he left the leaf-hut. Walking back and forth on a great walking-path sixty cubits long, he surveyed his own appearance and thought, ""My aspiration has reached its peak. How beautiful is my ascetic life! This ascetic life has been praised and extolled by all wise men, including Buddhas and Paccekabuddhas. The bonds of household life have been abandoned by me. I have gone forth into renunciation. I have obtained the supreme ascetic life. I will practice the duties of an ascetic; I will attain the bliss of the highest fruits!"" Filled with enthusiasm, he put down his carrying-pole, sat on a mung-bean-coloured stone slab in the middle of the walking-path like a golden statue, and passed the day. In the evening, he entered the leaf-hut and lay down on a wooden mat beside his bamboo bed. Having accustomed his body to the climate, he awoke at dawn and reflected on his own renunciation: ""I, having seen the dangers of household life, abandoned immeasurable wealth and endless fame, entered the forest, and became an ascetic seeking Nibbāna. From now on, it is not fitting to lead a heedless life. Indeed, flies of wrong thoughts will devour one who wanders, abandoning solitude. Now it is fitting for me to cultivate solitude. I came forth having seen household life as an impediment. This pleasant leaf-hut, with its ground smooth like the colour of a bael fruit, its white walls like silver, its leaf-thatch like the colour of a pigeon's foot, and its bamboo bed adorned with varied coverings, is a comfortable dwelling place. It seems to me that my household prosperity was no more excellent than this."" Thus, investigating the faults of the leaf-hut, he perceived eight dangers."
abh01a.att,327,"Paṇṇasālāparibhogasmiñhi aṭṭha ādīnavā – mahāsamārambhena? Dabbasambhāre samodhānetvā karaṇapariyesanabhāvo  eko ādīnavo. Tiṇapaṇṇamattikāsu patitāsu tāsaṃ punappunaṃ ṭhapetabbatāya nibaddhajagganabhāvo  dutiyo, senāsanaṃ nāma mahallakassa pāpuṇāti, avelāya vuṭṭhāpiyamānassa cittekaggatā na hotīti uṭṭhāpanīyabhāvo tatiyo, sītuṇhapaṭighātena kāyassa sukhumālakaraṇabhāvo catuttho, gehaṃ paviṭṭhena yaṃkiñci pāpaṃ sakkā kātunti garahapaṭicchādanabhāvo pañcamo, ‘‘mayha’’nti pariggahakaraṇabhāvo chaṭṭho, gehassa atthibhāvo nāmesa dutiyakavāso viyāti sattamo ūkāmaṅgulagharagoḷikādīnaṃ sādhāraṇatāya bahusādhāraṇabhāvo aṭṭhamoti ime aṭṭha ādīnave disvā mahāsatto paṇṇasālaṃ pajahi. Tenāha ‘‘aṭṭhadosasamākiṇṇaṃ, pajahiṃ paṇṇasālaka’’nti.","Indeed, there are eight drawbacks in using a leaf-hut: ""with great effort""? The necessity of accumulating materials and making the hut is one drawback. The constant need for maintenance due to grass, leaves, and earth falling, and having to replace them repeatedly, is the second. A monastery is for the elder ones; if a junior monk is awakened at an untimely hour, his concentration will be disturbed—this need for being awakened by others is the third. The body becoming delicate due to protection from cold and heat is the fourth. Any evil deed can be done by one who has entered a house, thus the ability to conceal blame is the fifth. The act of appropriating it as 'mine' is the sixth. The existence of a house is like having a second companion—this is the seventh. Its commonness due to sharing with lice, bugs, house-lizards, and so forth is the eighth. Having seen these eight drawbacks, the Great Being renounced the leaf-hut. Therefore, it is said, ""I renounced the leaf-hut, which was fraught with eight dangers."""
abh01a.att,328,Upāgamiṃ rukkhamūlaṃ guṇe dasahupāgatanti channaṃ paṭikkhipitvā dasahi guṇehi upetaṃ rukkhamūlaṃ upāgatosmīti vadati.,"**""I went to the foot of a tree, endowed with ten qualities,""** he says, meaning, having rejected a roof, I went to the foot of a tree endowed with ten qualities."
abh01a.att,329,"Tatrime dasa guṇā – appasamārambhatā eko guṇo upagamanamattameva hi tattha hotīti. Appaṭijagganatā dutiyo tañhi sammaṭṭhampi asammaṭṭhampi paribhogaphāsukaṃ hotiyeva. Anuṭṭhāpanīyabhāvo tatiyo, garahaṃ nappaṭicchādeti, tattha hi pāpaṃ karonto lajjatīti garahāya appaṭicchādanabhāvo catuttho, abbhokāsāvāso viya kāyaṃ na santhambhetīti kāyassa asanthambhanabhāvo pañcamo. Pariggahakaraṇābhāvo chaṭṭho, gehālayapaṭikkhepo sattamo, bahusādhāraṇagehe viya ‘‘paṭijaggissāmi naṃ, nikkhamathā’’ti nīharaṇābhāvo aṭṭhamo, vasantassa sappītikabhāvo navamo, rukkhamūlasenāsanassa gatagataṭṭhāne sulabhatāya anapekkhabhāvo dasamoti, ime dasa guṇe disvā rukkhamūlaṃ upāgatosmīti vadati.","Here are these ten qualities: little effort is one quality, for only the act of approaching is required there. Little maintenance is the second, for whether it is swept or unswept, it is always suitable for use. The absence of being awakened by others is the third; it does not conceal blame, for one who commits evil there is ashamed, thus the inability to conceal blame is the fourth. It does not make the body firm, like living in the open air, thus the non-stiffening of the body is the fifth. The absence of appropriation is the sixth; the rejection of attachment to a dwelling is the seventh; the absence of driving out others, as in a house shared by many, saying, ""I will maintain it, you all leave,"" is the eighth; the delight of the dweller is the ninth; and its being easily available wherever one goes, due to the abundance of tree-root dwellings, and thus the absence of attachment to it, is the tenth. Having seen these ten qualities, he says, ""I went to the foot of a tree."""
abh01a.att,330,Imāni ettakāni kāraṇāni sallakkhetvā mahāsatto punadivase bhikkhāya gāmaṃ pāvisi. Athassa sampattagāme manussā mahantena ussāhena bhikkhaṃ adaṃsu. So bhattakiccaṃ niṭṭhāpetvā assamaṃ āgamma nisīditvā cintesi ‘‘nāhaṃ ‘āhāraṃ na labhāmī’ti pabbajito siniddhāhāro nāmesa mānamadapurisamade vaḍḍheti. Āhāramūlakassa dukkhassa anto natthi yaṃnūnāhaṃ vāpitaṃ ropitaṃ dhaññanibbattakaṃ āhāraṃ pajahitvā pavattaphalabhojano bhaveyya’’nti. So tato paṭṭhāya tathā  katvā ghaṭento vāyamanto sattāhabbhantareyeva aṭṭha samāpattiyo pañca ca abhiññāyo nibbattesi. Tena vuttaṃ –,"Having considered these many reasons, the Great Being entered the village for alms on the following day. Then, in the village he reached, the people offered him alms with great enthusiasm. He finished his meal, returned to the hermitage, sat down, and reflected: ""I did not go forth into homelessness because I could not obtain food. Indeed, rich food increases conceit, pride, and the pride of being a man. There is no end to the suffering rooted in food. What if I were to abandon food that is sown, planted, and produced from grain, and instead subsist on fallen fruits?"" From that time on, acting in this manner, striving and exerting himself, he brought forth the eight attainments and the five higher knowledges (abhiññā) within seven days. Therefore, it was said:"
abh01a.att,331,"‘‘Vāpitaṃ  ropitaṃ dhaññaṃ, pajahiṃ niravasesato;","""I abandoned all grains, sown and planted;"
abh01a.att,332,"Anekaguṇasampannaṃ, pavattaphalamādiyiṃ.","I accepted fallen fruits, endowed with many qualities."
abh01a.att,333,"‘‘Tatthappadhānaṃ padahiṃ, nisajjaṭṭhānacaṅkame;","""There I strove diligently in sitting and walking;"
abh01a.att,334,"Abbhantaramhi sattāhe, abhiññābala pāpuṇi’’nti.","Within seven days, I attained the power of higher knowledges."""
abh01a.att,335,"Evaṃ me siddhippattassa, vasībhūtassa sāsane;","While I was thus successful, mastered in the Teaching,"
abh01a.att,336,"Dīpaṅkaro nāma jino, uppajji lokanāyako.","A Jina named Dīpaṅkara, leader of the world, arose."
abh01a.att,337,"Uppajjante ca jāyante, bujjhante dhammadesane;","Even when he conceived, was born, became enlightened, and taught the Dhamma,"
abh01a.att,338,"Caturo nimitte nāddasaṃ, jhānaratisamappito.","Immersed in the delight of jhāna, I did not perceive the four signs."
abh01a.att,339,"Paccantadesavisaye, nimantetvā tathāgataṃ;","Having invited the Tathāgata in a border region,"
abh01a.att,340,"Tassa āgamanaṃ maggaṃ, sodhenti tuṭṭhamānasā.","With joyful minds, they cleaned the path for his coming."
abh01a.att,341,"Ahaṃ tena samayena, nikkhamitvā sakassamā;","At that time, having departed from my own hermitage,"
abh01a.att,342,"Dhunanto vākacīrāni, gacchāmi ambare tadā.","Shaking my bark-fiber robes, I went through the sky at that time."
abh01a.att,343,"Vedajātaṃ janaṃ disvā, tuṭṭhahaṭṭhaṃ pamoditaṃ;","Seeing the joyous, delighted, and exhilarated people,"
abh01a.att,344,"Orohitvāna gaganā, manusse pucchi tāvade.",I descended from the sky and immediately asked the people:
abh01a.att,345,"‘‘Tuṭṭhahaṭṭho pamudito, vedajāto mahājano;","“The great multitude is joyous, delighted, and exhilarated;"
abh01a.att,346,"Kassa sodhīyati maggo, añjasaṃ vaṭumāyanaṃ’’.","For whom is the path, the high road, being cleaned?”"
abh01a.att,347,Te me puṭṭhā viyākaṃsu ‘‘buddho loke anuttaro;,"They, being asked by me, replied: “The Buddha, the unexcelled one in the world,"
abh01a.att,348,"Dīpaṅkaro nāma jino, uppajji lokanāyako;","The Conqueror named Dīpaṅkara, the leader of the world, has arisen;"
abh01a.att,349,"Tassa sodhīyati maggo, añjasaṃ vaṭumāyanaṃ’’.","For him is the path, the high road, being cleaned.”"
abh01a.att,350,"‘‘Buddho’’ti vacanaṃ sutvāna, pīti uppajji tāvade;","Having heard the word “Buddha,” joy arose immediately;"
abh01a.att,351,"‘‘Buddho buddho’’ti kathayanto, somanassaṃ pavedayiṃ.",Saying “Buddha! Buddha!” I expressed my happiness.
