book_id,para_id,pali_paragraph,translation_paragraph
s0201a.att,691,"So panesa ñātibhayācariyadakkhiṇeyyavasena catubbidho hoti. Tattha dakkhiṇeyyapaṇipātena saraṇagamanaṃ hoti, na itarehi. Seṭṭhavaseneva hi saraṇaṃ gayhati, seṭṭhavasena bhijjati, tasmā yo sākiyo  vā koliyo vā ‘‘buddho amhākaṃ ñātako’’ti vandati, aggahitameva hoti saraṇaṃ. Yo vā ‘‘samaṇo gotamo rājapūjito mahānubhāvo, avandiyamāno anatthampi kareyyā’’ti bhayena vandati, aggahitameva hoti saraṇaṃ. Yo vā bodhisattakāle bhagavato santike kiñci uggahitaṃ saramāno buddhakāle vā –","Now this is fourfold, by way of kin, fear, teacher, and one worthy of offerings. Therein, the going for refuge occurs through a prostration to one worthy of offerings, not through the others. For a refuge is taken by way of what is highest, and it is broken by way of what is highest. Therefore, if a Sākiyan or a Koliyan pays homage thinking, “The Buddha is our kinsman,” the refuge is not taken at all. Or if one pays homage out of fear, thinking, “The ascetic Gotama is honored by kings and is of great power; if not paid homage, he might even cause harm,” the refuge is not taken at all. Or if someone, remembering having learned something from the Blessed One in the time he was a Bodhisatta, or during the time of the Buddha—"
s0201a.att,692,"‘‘Ekena bhoge bhuñjeyya, dvīhi kammaṃ payojaye;","“With one part, he should enjoy his wealth; with two, he should apply it to work;"
s0201a.att,693,"Catutthañca nidhāpeyya, āpadāsu bhavissatī’’ti.(dī. ni. 3.265) –",And the fourth he should set aside; it will be there in times of need.”
s0201a.att,694,"Evarūpaṃ anusāsaniṃ uggahetvā ‘‘ācariyo me’’ti vandati, aggahitameva  hoti saraṇaṃ. Yo pana ‘‘ayaṃ loke aggadakkhiṇeyyo’’ti vandati, teneva gahitaṃ hoti saraṇaṃ.","—having learned such an instruction, pays homage thinking, “He is my teacher,” the refuge is not taken at all. But one who pays homage thinking, “This one is the foremost in the world worthy of offerings,” by that one the refuge is taken."
s0201a.att,695,"Evaṃ gahitasaraṇassa ca upāsakassa vā upāsikāya vā aññatitthiyesu pabbajitampi ñātiṃ ‘‘ñātako me aya’’nti vandato saraṇagamanaṃ na bhijjati, pageva apabbajitaṃ. Tathā rājānaṃ bhayavasena vandato, so hi raṭṭhapūjitattā avandiyamāno anatthampi kareyyāti. Tathā yaṃkiñci sippaṃ sikkhāpakaṃ titthiyaṃ ‘‘ācariyo me aya’’nti vandatopi na bhijjatīti evaṃ saraṇagamanappabhedo veditabbo.","For a male or female lay follower who has thus taken refuge, the going for refuge is not broken by paying homage to a kinsman who has gone forth among other sectarians, thinking, “This is my kinsman,” let alone to one who has not gone forth. Likewise, it is not broken for one who pays homage to a king out of fear, for if not paid homage, he, being honored by the country, might even cause harm. Likewise, it is not broken even for one who pays homage to a sectarian who teaches some kind of skill, thinking, “This is my teacher.” In this way, the distinction in going for refuge should be understood."
s0201a.att,696,"Ettha ca lokuttarassa saraṇagamanassa cattāri sāmaññaphalāni vipākaphalaṃ, sabbadukkhakkhayo ānisaṃsaphalaṃ. Vuttañhetaṃ –","Herein, for the supramundane going for refuge, the four fruits of stream-entry and so on are the resultant fruit, and the destruction of all suffering is the fruit as a benefit. For it has been said:"
s0201a.att,697,"‘‘Yo  ca buddhañca dhammañca, saṅghañca saraṇaṃ gato;","“Whoever has gone for refuge to the Buddha, the Dhamma, and the Sangha,"
s0201a.att,698,"Cattāri ariyasaccāni, sammappaññāya passati.",sees with right wisdom the Four Noble Truths:
s0201a.att,699,"Dukkhaṃ dukkhasamuppādaṃ, dukkhassa ca atikkamaṃ;","suffering, the origin of suffering, the overcoming of suffering,"
s0201a.att,700,"Ariyañcaṭṭhaṅgikaṃ maggaṃ, dukkhūpasamagāminaṃ.",and the Noble Eightfold Path leading to the calming of suffering.
s0201a.att,701,"Etaṃ kho saraṇaṃ khemaṃ, etaṃ saraṇamuttamaṃ;","This indeed is a secure refuge, this is the supreme refuge;"
s0201a.att,702,"Etaṃ saraṇamāgamma, sabbadukkhā pamuccatī’’ti.(dha. pa. 190-192);","having come to this refuge, one is released from all suffering.”"
s0201a.att,703,"Apica niccato anupagamanādivasena petassa ānisaṃsaphalaṃ veditabbaṃ. Vuttañhetaṃ, ‘‘aṭṭhānametaṃ, bhikkhave, anavakāso, yaṃ diṭṭhisampanno puggalo kañci saṅkhāraṃ niccato upagaccheyya, sukhato upagaccheyya, kañci dhammaṃ attato upagaccheyya, mātaraṃ jīvitā voropeyya, pitaraṃ arahantaṃ  jīvitā voropeyya, duṭṭhacitto tathāgatassa lohitaṃ uppādeyya, saṅghaṃ bhindeyya, aññaṃ satthāraṃ uddiseyya, netaṃ ṭhānaṃ vijjatī’’ti (ma. ni. 3.128; a. ni. 1.268-276).","Moreover, the fruit as a benefit for this should be understood through not approaching things as permanent, and so on. For it has been said, “Monks, it is impossible, it cannot happen, that a person endowed with right view would approach any conditioned thing as permanent, would approach it as pleasant, would approach any phenomenon as self; that he would deprive his mother of life, his father, an Arahant; that with a mind of ill will he would cause the Tathāgata's blood to flow; that he would cause a schism in the Sangha; that he would point to another teacher. This cannot happen.”"
s0201a.att,704,Lokiyassa pana saraṇagamanassa bhavasampadāpi bhogasampadāpi phalameva. Vuttañhetaṃ –,"But for the worldly going for refuge, accomplishment in existence and accomplishment in wealth are indeed the fruit. For it has been said:"
s0201a.att,705,"‘‘Yekeci buddhaṃ saraṇaṃ gatāse,","“Those who have gone for refuge to the Buddha,"
s0201a.att,706,Na te gamissanti apāyabhūmiṃ;,they will not go to a plane of misery;
s0201a.att,707,"Pahāya mānusaṃ dehaṃ,","having abandoned the human body,"
s0201a.att,708,Devakāyaṃ paripūressantī’’ti.(saṃ. ni. 1.37);,they will fill the host of devas.”
s0201a.att,709,"Aparampi  vuttaṃ ‘‘atha kho sakko devānamindo asītiyā devatāsahassehi saddhiṃ yenāyasmā mahāmoggallāno, tenupasaṅkami…pe… ekamantaṃ ṭhitaṃ kho sakkaṃ devānamindaṃ āyasmā mahāmoggallāno etadavoca ‘sādhu kho devānaminda buddhaṃ saraṇagamanaṃ hoti, buddhaṃ saraṇagamanahetu kho devānaminda evamidhekacce sattā kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ  upapajjantī’ti. Te aññe deve dasahi ṭhānehi adhigaṇhanti dibbena āyunā dibbena vaṇṇena sukhena yasena ādhipateyyena dibbehi rūpehi saddehi gandhehi rasehi phoṭṭhabbehī’’ti (saṃ. ni. 4.341). Esa nayo dhamme saṅghe ca. Apica velāmasuttādivasenāpi (a. ni. 9.20) saraṇagamanassa phalaviseso veditabbo. Evaṃ saraṇagamanaphalaṃ veditabbaṃ.","And again it was said: “Then Sakka, the lord of the devas, together with eighty thousand devas, approached the Venerable Mahāmoggallāna… Then the Venerable Mahāmoggallāna said this to Sakka, the lord of the devas, who was standing to one side: ‘It is good, lord of the devas, to go for refuge to the Buddha. For, lord of the devas, because of going for refuge to the Buddha, some beings here, on the breakup of the body, after death, are reborn in a good destination, in a heavenly world. They surpass other devas in ten respects: in divine lifespan, divine beauty, happiness, renown, sovereignty, and in divine forms, sounds, smells, tastes, and tangible objects.’” The same method applies to the Dhamma and the Sangha. Moreover, the specific fruit of going for refuge should be understood by way of the Velāma Sutta and others. In this way, the fruit of going for refuge should be understood."
s0201a.att,710,"Tattha lokiyasaraṇagamanaṃ tīsu vatthūsu aññāṇasaṃsayamicchāñāṇādīhi saṃkilissati, na mahājutikaṃ hoti, na mahāvipphāraṃ. Lokuttarassa natthi saṃkileso. Lokiyassa ca saraṇagamanassa duvidho bhedo sāvajjo anavajjo ca. Tattha sāvajjo aññasatthārādīsu attasanniyyātanādīhi hoti, so aniṭṭhaphalo. Anavajjo kālaṃ kiriyāya, so avipākattā aphalo. Lokuttarassa pana nevatthi bhedo. Bhavantarepi hi ariyasāvako aññasatthāraṃ na uddisatīti evaṃ saraṇagamanassa saṃkileso ca bhedo ca veditabboti. Upāsakaṃ maṃ bhavaṃ gotamo dhāretūti maṃ bhavaṃ gotamo ‘‘upāsako aya’’nti evaṃ dhāretu, jānātūti attho.","Therein, the worldly going for refuge is defiled by ignorance, doubt, wrong knowledge, etc., regarding the three objects; it is not of great brilliance, not of great pervasiveness. For the supramundane, there is no defilement. And for the worldly going for refuge, there are two kinds of breaking: that with fault and that without fault. Therein, that with fault occurs through self-surrender, etc., to other teachers and so on; it has an undesirable result. That without fault is through the act of death; because it has no result, it is fruitless. But for the supramundane, there is no breaking at all. For even in another existence, a noble disciple does not designate another as his teacher. Thus, the defilement and breaking of the going for refuge should be understood. **May the honorable Gotama remember me as a lay follower** means: may the honorable Gotama remember, that is, may he know me thus, “This is a lay follower.”"
s0201a.att,711,Saraṇagamanakathāvaṇṇanā niṭṭhitā.,*The explanation on the topic of going for refuge is finished.*
s0201a.att,712,##### Upāsakavidhikathāvaṇṇanā,##### The Explanation on the Topic of the Method for a Lay Follower
s0201a.att,713,"Upāsakavidhikosallatthaṃ  panettha ko upāsako, kasmā upāsakoti vuccati, kimassa sīlaṃ, ko ājīvo, kā vipatti, kā sampattīti idaṃ pakiṇṇakaṃ veditabbaṃ.","Here, for the purpose of skill in the method for a lay follower, this miscellany should be understood: Who is a lay follower? Why is he called a lay follower? What is his virtue? What is his livelihood? What is his failure? What is his success?"
s0201a.att,714,"Tattha ko upāsakoti yo koci tisaraṇagato gahaṭṭho. Vuttañhetaṃ – ‘‘yato kho mahānāma upāsako buddhaṃ saraṇaṃ gato hoti, dhammaṃ saraṇaṃ gato hoti, saṅghaṃ saraṇaṃ gato hoti. Ettāvatā kho mahānāma upāsako hotī’’ti (saṃ. ni. 5.1033).","Therein, **who is a lay follower?** Any householder who has gone to the three refuges. For it has been said: “When, Mahānāma, a lay follower has gone to the Buddha for refuge, has gone to the Dhamma for refuge, has gone to the Saṅgha for refuge, to this extent, Mahānāma, he is a lay follower” (saṃ. ni. 5.1033)."
s0201a.att,715,"Kasmā upāsakoti ratanattayassa upāsanato. So hi buddhaṃ upāsatīti upāsako. Dhammaṃ, saṅghaṃ upāsatīti upāsako.","**Why a lay follower?** From attending upon the Triple Gem. For he attends upon the Buddha, thus he is a lay follower (*upāsako*). He attends upon the Dhamma, the Saṅgha, thus he is a lay follower."
s0201a.att,716,"Kimassa  sīlanti pañca veramaṇiyo. Yathāha ‘‘yato kho mahānāma upāsako pāṇātipātā paṭivirato hoti adinnādānā, kāmesu micchācārā, musāvādā, surāmerayamajjapamādaṭṭhānā paṭivirato hoti. Ettāvatā kho mahānāma upāsako sīlavā hotī’’ti (saṃ. ni. 5.1033).","**What is his virtue?** The five abstinences. As it is said: “When, Mahānāma, a lay follower has abstained from destroying living beings, from taking what is not given, from sexual misconduct, from false speech, from the basis for heedlessness which is fermented and distilled intoxicants; to this extent, Mahānāma, a lay follower is virtuous” (saṃ. ni. 5.1033)."
s0201a.att,717,"Ko ājīvoti pañca micchāvaṇijjā pahāya dhammena samena jīvitakappanaṃ. Vuttañhetaṃ ‘‘pañcimā, bhikkhave, vaṇijjā upāsakena akaraṇīyā. Katamā pañca? Satthavaṇijjā, sattavaṇijjā, maṃsavaṇijjā, majjavaṇijjā, visavaṇijjā. Imā kho, bhikkhave, pañca vaṇijjā upāsakena akaraṇīyā’’ti (a. ni. 5.177).","**What is his livelihood?** Having abandoned the five wrong kinds of trade, making a living righteously and equitably. For it has been said: “Bhikkhus, these five kinds of trade should not be engaged in by a lay follower. Which five? Trade in weapons, trade in living beings, trade in meat, trade in intoxicants, and trade in poisons. These, bhikkhus, are the five kinds of trade that should not be engaged in by a lay follower” (a. ni. 5.177)."
s0201a.att,718,"Kā vipattīti yā tasseva sīlassa ca ājīvassa ca vipatti, ayamassa vipatti. Apica yāya esa caṇḍālo ceva hoti malañca patikuṭṭho ca. Sāpissa vipattīti veditabbā. Te ca atthato assaddhiyādayo pañca dhammā honti. Yathāha ‘‘pañcahi, bhikkhave, dhammehi samannāgato upāsako upāsakacaṇḍālo ca hoti upāsakamalañca upāsakapatikuṭṭho ca. Katamehi pañcahi? Assaddho hoti, dussīlo hoti, kotūhalamaṅgaliko hoti, maṅgalaṃ pacceti no kammaṃ, ito ca bahiddhā dakkhiṇeyyaṃ pariyesati tattha ca pubbakāraṃ karotī’’ti (a. ni. 5.175).","**What is his failure?** The failure of that same virtue and livelihood is his failure. Moreover, that by which he becomes an outcaste, a stain, and a despised one, that too should be understood as his failure. And those, in essence, are the five things beginning with lack of faith. As it is said: “Bhikkhus, endowed with five things, a lay follower is a lay follower-outcaste, a lay follower-stain, and a lay follower-despised one. With which five? He is faithless, immoral, given to omens and signs, trusts in signs not in kamma, and seeks for one worthy of offerings outside of here and performs his first service there” (a. ni. 5.175)."
s0201a.att,719,"Kā  sampattīti yā cassa sīlasampadā ca ājīvasampadā ca, sā sampatti. Ye cassa ratanabhāvādikarā saddhādayo pañca dhammā. Yathāha ‘‘pañcahi, bhikkhave, dhammehi samannāgato upāsako upāsakaratanañca hoti upāsakapadumañca upāsakapuṇḍarīkañca. Katamehi pañcahi? Saddho hoti, sīlavā hoti, na kotūhalamaṅgaliko hoti, kammaṃ pacceti no maṅgalaṃ, na ito bahiddhā dakkhiṇeyyaṃ gavesati, idha ca pubbakāraṃ karotī’’ti (a. ni. 5.175).","**What is his success?** The accomplishment in virtue and the accomplishment in livelihood, that is his success. And also the five things beginning with faith, which make him a jewel and so on. As it is said: “Bhikkhus, endowed with five things, a lay follower is a lay follower-jewel, a lay follower-lotus, and a lay follower-white lotus. With which five? He has faith, is virtuous, is not given to omens and signs, trusts in kamma not in signs, does not seek for one worthy of offerings outside of here, and performs his first service here” (a. ni. 5.175)."
s0201a.att,720,"Ajjataggeti ettha ayaṃ aggasaddo ādikoṭikoṭṭhāsaseṭṭhesu dissati. ‘‘Ajjatagge, samma dovārika, āvarāmi dvāraṃ nigaṇṭhānaṃ nigaṇṭhīna’’ntiādīsu (ma. ni. 2.70) hi ādimhi  dissati. ‘‘Teneva aṅgulaggena taṃ aṅgulaggaṃ parāmaseyya, (kathā. 441) ucchaggaṃ veḷagga’’ntiādīsu koṭiyaṃ. ‘‘Ambilaggaṃ vā madhuraggaṃ vā tittakaggaṃ vā (saṃ. ni. 5.374), anujānāmi, bhikkhave, vihāraggena vā pariveṇaggena vā bhājetu’’ntiādīsu (cūḷava. 318) koṭṭhāse. ‘‘Yāvatā, bhikkhave, sattā apadā vā…pe… tathāgato tesaṃ aggamakkhāyatī’’tiādīsu (a. ni. 4.34) seṭṭhe. Idha panāyaṃ  ādimhi daṭṭhabbo. Tasmā ajjataggeti ajjataṃ ādiṃ katvā, evamettha attho veditabbo. Ajjatanti ajjabhāvaṃ. Ajjadaggeti vā pāṭho, da-kāro padasandhikaro, ajja aggaṃ katvāti attho.","**From this day forward**: here, this word **agga** is seen in the senses of beginning, tip, portion, and best. In passages such as, “From this day forward, friend doorkeeper, I close the door to the Nigaṇṭhas, male and female” (ma. ni. 2.70), it is seen in the sense of beginning. In passages such as, “With that very fingertip he would touch that fingertip” (kathā. 441), “the tip of a sugarcane,” “the tip of a bamboo,” it is seen in the sense of tip. In passages such as, “The sour portion, or the sweet portion, or the bitter portion” (saṃ. ni. 5.374), and “I allow, bhikkhus, to divide by monastery portion or by monastic-cell portion” (cūḷava. 318), it is seen in the sense of portion. In passages such as, “Bhikkhus, whatever beings there are, whether footless… etc.… the Tathāgata is declared the best among them” (a. ni. 4.34), it is seen in the sense of best. But here it should be seen in the sense of beginning. Therefore, **ajjatagge** means having made today the beginning; thus the meaning should be understood here. **Ajjataṃ** means the state of being today. Or the reading is *ajjadagge*; the letter *da* is for euphonic conjunction; the meaning is having made today the beginning."
s0201a.att,721,"Pāṇupetanti pāṇehi upetaṃ, yāva me jīvitaṃ pavattati, tāva upetaṃ. Anaññasatthukaṃ tīhi saraṇagamanehi saraṇaṃ gataṃ upāsakaṃ kappiyakārakaṃ maṃ bhavaṃ gotamo dhāretu jānātu. Ahañhi sacepi me tikhiṇena asinā sīsaṃ chindeyya, neva buddhaṃ ‘‘na buddho’’ti vā dhammaṃ ‘‘na dhammo’’ti vā, saṅghaṃ ‘‘na saṅgho’’ti vā vadeyyanti. Evaṃ attasanniyyātanena saraṇaṃ gantvā catūhi ca paccayehi pavāretvā uṭṭhāyāsanā bhagavantaṃ abhivādetvā tikkhattuṃ padakkhiṇaṃ katvā pakkāmīti.","**As long as life lasts** means endowed with life, for as long as my life continues, so long I am endowed. May the honorable Gotama remember, may he know me as a lay follower, a suitable helper, who has gone for refuge through the three goings for refuge, with no other teacher. For even if someone were to cut off my head with a sharp sword, I would never say of the Buddha that he is “not the Buddha,” or of the Dhamma that it is “not the Dhamma,” or of the Saṅgha that it is “not the Saṅgha.” Having thus gone for refuge with self-surrender, and having invited him with the four requisites, he rose from his seat, paid homage to the Blessed One, circumambulated him three times, and departed."
s0201a.att,722,Upāsakavidhikathāvaṇṇanā niṭṭhitā.,*The explanation on the topic of the method for a lay follower is finished.*
s0201a.att,723,Papañcasūdaniyā majjhimanikāyaṭṭhakathāya,"*Of the Papañcasūdanī, the commentary on the Majjhima Nikāya*"
s0201a.att,724,Bhayabheravasuttavaṇṇanā niṭṭhitā.,*The explanation of the Bhayabherava Sutta is finished.*
s0201a.att,725,##### 5. Anaṅgaṇasuttavaṇṇanā,##### 5. The Explanation of the Anaṅgaṇa Sutta
s0201a.att,726,"`57`. Evaṃ  me sutaṃ…pe… āyasmā sāriputtoti anaṅgaṇasuttaṃ. Tatrāyaṃ anuttānapadavaṇṇanā – yathā cettha, evaṃ sabbasuttesu. Tasmā ito paraṃ ettakampi avatvā apubbapadavaṇṇanaṃyeva karissāma.","`57`. **Thus have I heard… etc.… the venerable Sāriputta** is the Anaṅgaṇa Sutta. Therein, this is the explanation of the non-obvious words—as it is here, so it is in all suttas. Therefore, from here on, without even saying this much, we will only provide the explanation of new words."
s0201a.att,727,"Cattāroti gaṇanaparicchedo. Puggalāti sattā narā posā. Ettāvatā ca puggalavādī mahātheroti na gahetabbaṃ, ayañhi āyasmā buddhaputtānaṃ seṭṭho, so buddhassa bhagavato desanaṃ avilomentoyeva deseti.","**Four** is a numerical determination. **Individuals** means beings, men, persons. And by this much, it should not be taken that the great elder is a proponent of a person theory, for this venerable one is the chief of the Buddha’s sons, and he teaches only in a way that does not contradict the teaching of the Buddha, the Blessed One."
s0201a.att,728,##### Sammutiparamatthadesanākathāvaṇṇanā,##### The Explanation on the Topic of Conventional and Ultimate Teaching
s0201a.att,729,"Buddhassa bhagavato duvidhā desanā sammutidesanā, paramatthadesanā cāti. Tattha puggalo satto itthī puriso khattiyo brāhmaṇo devo māroti evarūpā sammutidesanā. Aniccaṃ dukkhaṃ anattā, khandhā dhātū āyatanāni satipaṭṭhānāti evarūpā paramatthadesanā.","The teaching of the Buddha, the Blessed One, is twofold: conventional teaching and ultimate teaching. Therein, teaching of such a kind as individual, being, woman, man, khattiya, brahmin, deva, Māra is **conventional teaching**. Teaching of such a kind as impermanent, suffering, not-self, aggregates, elements, sense bases, foundations of mindfulness is **ultimate teaching**."
s0201a.att,730,"Tattha bhagavā ye sammutivasena desanaṃ sutvā atthaṃ paṭivijjhitvā mohaṃ pahāya visesaṃ adhigantuṃ samatthā, tesaṃ sammutidesanaṃ deseti. Ye pana paramatthavasena desanaṃ sutvā atthaṃ paṭivijjhitvā mohaṃ pahāya visesamadhigantuṃ samatthā, tesaṃ paramatthadesanaṃ deseti. Tatthāyaṃ upamā, yathā hi desabhāsākusalo tiṇṇaṃ vedānaṃ atthasaṃvaṇṇanako ācariyo ye damiḷabhāsāya vutte  atthaṃ jānanti, tesaṃ damiḷabhāsāya ācikkhati. Ye andhakabhāsādīsu aññatarāya, tesaṃ tāya tāya bhāsāya. Evaṃ te māṇavakā chekaṃ byattaṃ ācariyamāgamma khippameva sippaṃ uggaṇhanti. Tattha ācariyo viya buddho bhagavā. Tayo vedā viya kathetabbabhāvena ṭhitāni tīṇi piṭakāni. Desabhāsākosallamiva sammutiparamatthakosallaṃ. Nānādesabhāsā māṇavakā viya sammutiparamatthadesanāpaṭivijjhanasamatthā veneyyasattā. Ācariyassa  damiḷabhāsādiācikkhanaṃ viya bhagavato sammutiparamatthavasena desanā veditabbā. Āha cettha –","Therein, the Blessed One gives the conventional teaching to those who, upon hearing a teaching by way of convention, are capable of penetrating the meaning, abandoning delusion, and attaining a special state. But he gives the ultimate teaching to those who, upon hearing a teaching by way of the ultimate, are capable of penetrating the meaning, abandoning delusion, and attaining a special state. Herein, this is a simile: just as a teacher who is skilled in the local language and explains the meaning of the three Vedas, teaches in the Damiḷa language to those who understand the meaning when it is spoken in the Damiḷa language. And to those who understand one of the languages like Andhaka, he teaches in that respective language. In this way, those young students, by approaching a skilled and discerning teacher, quickly learn the art. Therein, the Blessed Buddha is like the teacher. The three Piṭakas, standing as the subject to be taught, are like the three Vedas. Skill in conventional and ultimate truth is like skill in the local language. The trainable beings, who are capable of penetrating the teachings on conventional and ultimate truth, are like the young students of various local languages. The Blessed One’s teaching in terms of conventional and ultimate truth should be understood as being like the teacher’s teaching in the Damiḷa language and others. And it is said in this regard:"
s0201a.att,731,"‘‘Duve saccāni akkhāsi, sambuddho vadataṃ varo;","“The Fully Enlightened One, the best of speakers, declared two truths;"
s0201a.att,732,"Sammutiṃ paramatthañca, tatiyaṃ nūpalabbhati.",The conventional and the ultimate—a third is not found.
s0201a.att,733,"Saṅketavacanaṃ  saccaṃ, lokasammutikāraṇā;","Symbolic speech is true, because of worldly convention;"
s0201a.att,734,"Paramatthavacanaṃ saccaṃ, dhammānaṃ bhūtakāraṇā.","Ultimate speech is true, because of the real nature of dhammas."
s0201a.att,735,"Tasmā vohārakusalassa, lokanāthassa satthuno;","Therefore, for the Teacher, the Lord of the world, skilled in expression,"
s0201a.att,736,"Sammutiṃ voharantassa, musāvādo na jāyatī’’ti.","When he speaks according to convention, no false speech arises.”"
s0201a.att,737,"Apica aṭṭhahi kāraṇehi bhagavā puggalakathaṃ katheti – hirottappadīpanatthaṃ, kammassakatādīpanatthaṃ, paccattapurisakāradīpanatthaṃ, ānantariyadīpanatthaṃ, brahmavihāradīpanatthaṃ, pubbenivāsadīpanatthaṃ, dakkhiṇāvisuddhidīpanatthaṃ, lokasammutiyā appahānatthañcāti. ‘‘Khandhadhātuāyatanāni hirīyanti ottappantī’’ti hi vutte mahājano na jānāti, sammohamāpajjati, paṭisattu hoti ‘‘kimidaṃ khandhadhātuāyatanāni hirīyanti ottappanti nāmā’’ti. ‘‘Itthī hirīyati ottappati puriso khattiyo brāhmaṇo devo māro’’ti vutte pana jānāti, na sammohamāpajjati, na paṭisattu hoti. Tasmā bhagavā hirottappadīpanatthaṃ puggalakathaṃ katheti.","Furthermore, the Blessed One gives a talk on individuals for eight reasons: to explain moral shame and moral fear, to explain ownership of kamma, to explain individual effort, to explain the immediately effective actions, to explain the divine abidings, to explain recollection of past lives, to explain the purity of the offering, and for the sake of not abandoning worldly convention. For if it were said, “The aggregates, elements, and sense bases feel moral shame and moral fear,” the populace would not understand, would fall into confusion, and would become hostile, thinking, “What is this called, ‘the aggregates, elements, and sense bases feel moral shame and moral fear’?” But when it is said, “A woman feels moral shame and moral fear, a man, a khattiya, a brahmin, a deva, Māra,” they understand, do not fall into confusion, and do not become hostile. Therefore, the Blessed One gives a talk on individuals **to explain moral shame and moral fear**."
s0201a.att,738,‘‘Khandhā kammassakā dhātuyo āyatanānī’’ti vuttepi eseva nayo. Tasmā bhagavā kammassakatādīpanatthaṃ puggalakathaṃ katheti.,"The same method applies if it were said, “The aggregates are owners of their kamma, as are the elements and sense bases.” Therefore, the Blessed One gives a talk on individuals **to explain ownership of kamma**."
s0201a.att,739,‘‘Veḷuvanādayo mahāvihārā khandhehi kārāpitā dhātūhi āyatanehī’’ti vuttepi eseva nayo. Tasmā bhagavā paccattapurisakāradīpanatthaṃ puggalakathaṃ katheti.,"The same method applies if it were said, “Great monasteries like the Veḷuvana were caused to be built by the aggregates, by the elements, by the sense bases.” Therefore, the Blessed One gives a talk on individuals **to explain individual effort**."
s0201a.att,740,"‘‘Khandhā  mātaraṃ jīvitā voropenti pitaraṃ arahantaṃ ruhiruppādakammaṃ  karonti, saṅghabhedakammaṃ karonti, dhātuyo āyatanānī’’ti vuttepi eseva nayo. Tasmā bhagavā ānantariyadīpanatthaṃ puggalakathaṃ katheti. ‘‘Khandhā mettāyanti dhātuyo āyatanānī’’ti vuttepi eseva nayo. Tasmā bhagavā brahmavihāradīpanatthaṃ puggalakathaṃ katheti.","The same method applies if it were said, “The aggregates deprive a mother of life, a father, an arahant, they perform the act of shedding the Buddha’s blood, they perform the act of creating a schism in the Saṅgha, as do the elements and the sense bases.” Therefore, the Blessed One gives a talk on individuals **to explain the immediately effective actions**. The same method applies if it were said, “The aggregates feel loving-kindness, as do the elements and the sense bases.” Therefore, the Blessed One gives a talk on individuals **to explain the divine abidings**."
s0201a.att,741,"‘‘Khandhā pubbenivāsamanussaranti dhātuyo āyatanānī’’ti vuttepi eseva nayo. Tasmā bhagavā pubbenivāsadīpanatthaṃ puggalakathaṃ katheti. ‘‘Khandhā dānaṃ paṭiggaṇhanti dhātuyo āyatanānī’’ti vuttepi mahājano na jānāti, sammohamāpajjati, paṭisattu hoti ‘‘kimidaṃ khandhadhātuāyatanāni paṭiggaṇhanti nāmā’’ti. ‘‘Puggalā paṭiggaṇhanti sīlavanto kalyāṇadhammā’’ti vutte pana jānāti, na sammohamāpajjati, na paṭisattu hoti. Tasmā bhagavā dakkhiṇāvisuddhidīpanatthaṃ puggalakathaṃ katheti.","The same method applies if it were said, “The aggregates recollect past lives, as do the elements and the sense bases.” Therefore, the Blessed One gives a talk on individuals **to explain recollection of past lives**. If it were said, “The aggregates receive a gift, as do the elements and the sense bases,” the populace would not understand, would fall into confusion, and would become hostile, thinking, “What is this called, ‘the aggregates, elements, and sense bases receive a gift’?” But when it is said, “Individuals receive it, those who are virtuous, of good character,” they understand, do not fall into confusion, and do not become hostile. Therefore, the Blessed One gives a talk on individuals **to explain the purity of the offering**."
s0201a.att,742,"Lokasammutiñca  buddhā bhagavanto nappajahanti, lokasamaññāya lokaniruttiyaṃ lokābhilāpe ṭhitāyeva dhammaṃ desenti. Tasmā bhagavā lokasammutiyā appahānatthampi puggalakathaṃ katheti. Tasmā ayampi āyasmā lokavohārakusalatāya buddhassa bhagavato desanaṃ avilomento lokasammutiyaṃ ṭhatvāva cattārome, āvuso, puggalāti āha. Tasmā ettha paramatthavasena aggahetvā sammutivaseneva puggalo veditabbo.","The Blessed Buddhas do not abandon worldly convention; they teach the Dhamma while standing on worldly usage, worldly parlance, and worldly terminology. Therefore, the Blessed One also gives a talk on individuals **for the sake of not abandoning worldly convention**. Therefore, this Venerable One too, due to his skill in worldly usage, not contradicting the teaching of the Blessed Buddha, and standing on worldly convention, said, **“Friends, there are these four individuals.”** Therefore, here the individual should be understood not in an ultimate sense but only in a conventional sense."
